ID;OrderDate;CustomerID;RestaurantID;Price
581;2019-06-10T09:53:39.737482;508;3;8
582;2019-06-10T10:06:56.003421;626;13;29
583;2019-06-10T11:16:11.347786;151;3;22
584;2019-06-10T12:08:19.712643;223;5;17
585;2019-06-10T13:20:16.109358;4;3;18
586;2019-06-10T13:26:18.677874;631;8;15
587;2019-06-10T13:40:24.210391;345;6;21
588;2019-06-10T15:20:32.465586;32;0;29
589;2019-06-10T15:22:52.773663;267;4;26
590;2019-06-10T15:51:13.197739;488;8;14
591;2019-06-10T16:14:54.283191;597;4;14
592;2019-06-10T16:20:03.817817;429;4;17
593;2019-06-10T16:33:02.910633;287;4;16
594;2019-06-10T16:36:54.281365;524;19;8
595;2019-06-10T16:56:37.228322;509;3;23
596;2019-06-10T17:17:01.308261;325;16;24
597;2019-06-10T17:35:33.476435;82;4;17
598;2019-06-10T18:18:13.184114;34;3;19
599;2019-06-10T18:57:38.511703;285;13;19
600;2019-06-10T18:58:42.640126;592;5;29
601;2019-06-10T19:19:58.184548;448;5;26
602;2019-06-10T19:25:05.285426;189;18;12
603;2019-06-10T19:52:49.717362;580;18;15
604;2019-06-10T20:39:06.758859;568;8;14
605;2019-06-10T20:50:07.218385;180;2;18
606;2019-06-10T20:50:56.579164;290;15;8
607;2019-06-10T20:59:20.685818;345;9;11
608;2019-06-10T21:04:13.075984;637;4;13
609;2019-06-10T21:21:55.309774;469;2;19
610;2019-06-10T22:16:44.219520;232;5;20
611;2019-06-10T22:29:38.750769;626;3;29
612;2019-06-10T22:30:10.036167;634;2;24
613;2019-06-10T22:46:37.178870;76;16;16
614;2019-06-10T23:05:37.503768;318;13;8
615;2019-06-10T23:55:36.010912;582;3;16
616;2019-06-11T00:08:01.597929;456;13;17
617;2019-06-11T00:53:19.104455;441;7;23
618;2019-06-11T01:28:20.285195;454;3;20
619;2019-06-11T01:37:39.306941;519;2;18
620;2019-06-11T01:57:41.274008;199;12;15
621;2019-06-11T02:42:08.132524;228;17;27
622;2019-06-11T03:06:24.296931;215;4;30
623;2019-06-11T03:33:19.529720;556;15;19
624;2019-06-11T03:44:05.679962;191;11;28
625;2019-06-11T03:48:54.318760;186;20;10
626;2019-06-11T04:25:53.897384;451;14;21
627;2019-06-11T04:54:33.509666;341;13;24
628;2019-06-11T05:11:09.728138;261;19;19
629;2019-06-11T05:32:45.327995;507;8;14
630;2019-06-11T06:12:12.456696;245;13;12
631;2019-06-11T06:18:03.403673;300;13;25
632;2019-06-11T06:28:37.427736;66;5;17
633;2019-06-11T06:41:03.531537;610;1;28
634;2019-06-11T06:55:51.763370;663;16;25
635;2019-06-11T07:04:26.700913;364;15;14
636;2019-06-11T07:18:58.186746;236;13;14
637;2019-06-11T07:18:59.743822;214;8;26
638;2019-06-11T07:37:31.610580;543;11;25
639;2019-06-11T07:43:51.144312;43;12;15
640;2019-06-11T08:08:02.776121;356;16;14
641;2019-06-11T08:18:35.160970;133;17;14
642;2019-06-11T08:53:42.076483;206;8;18
643;2019-06-11T09:04:45.119290;539;12;26
644;2019-06-11T09:46:26.595364;67;3;28
645;2019-06-11T10:10:50.795696;269;3;30
646;2019-06-11T10:37:43.992743;600;7;26
647;2019-06-11T10:43:37.284038;99;3;26
648;2019-06-11T11:34:33.068689;309;3;10
649;2019-06-11T11:41:01.411878;552;21;21
650;2019-06-11T12:45:35.481529;117;3;12
651;2019-06-11T12:47:19.015525;592;3;25
652;2019-06-11T14:17:43.443135;605;2;9
653;2019-06-11T14:18:55.257459;98;20;13
654;2019-06-11T14:25:16.801594;597;21;13
655;2019-06-11T15:28:21.654868;657;17;28
656;2019-06-11T15:38:45.484933;698;4;19
657;2019-06-11T15:53:37.497345;389;21;25
658;2019-06-11T16:46:49.462254;594;15;10
659;2019-06-11T16:56:10.362821;226;16;16
660;2019-06-11T16:58:58.793990;271;21;9
661;2019-06-11T17:03:26.446441;90;2;27
662;2019-06-11T17:10:11.868438;129;9;16
663;2019-06-11T17:22:00.228367;314;13;29
664;2019-06-11T17:28:47.222709;67;17;21
665;2019-06-11T17:37:17.582115;21;15;28
666;2019-06-11T17:52:41.575275;45;1;20
667;2019-06-11T18:23:51.140947;406;19;14
668;2019-06-11T18:44:03.553788;567;0;12
669;2019-06-11T18:48:00.922956;413;8;29
670;2019-06-11T18:59:17.220555;153;2;20
671;2019-06-11T19:14:10.325950;58;14;11
672;2019-06-11T20:20:08.993874;458;20;10
673;2019-06-11T20:23:59.899332;371;6;22
674;2019-06-11T20:29:43.901804;59;10;18
675;2019-06-11T21:01:05.290493;492;18;22
676;2019-06-11T21:13:36.225247;651;3;10
677;2019-06-11T21:20:46.020893;642;6;13
678;2019-06-11T21:44:21.662981;436;9;8
679;2019-06-11T22:49:19.042415;429;21;26
680;2019-06-11T23:40:42.891343;676;4;27
681;2019-06-12T00:42:58.706356;389;17;18
682;2019-06-12T00:43:10.046526;458;15;26
683;2019-06-12T01:33:20.633095;109;17;16
684;2019-06-12T01:41:00.007250;427;13;24
685;2019-06-12T02:22:32.498663;406;11;27
686;2019-06-12T02:24:17.412765;195;16;25
687;2019-06-12T02:47:03.142956;309;5;28
688;2019-06-12T03:26:48.103005;606;3;21
689;2019-06-12T03:35:27.885389;167;1;30
690;2019-06-12T04:18:33.271771;715;16;10
691;2019-06-12T04:35:24.812332;150;19;10
692;2019-06-12T04:36:49.052469;160;14;17
693;2019-06-12T04:54:30.427147;667;20;11
694;2019-06-12T05:54:47.869274;507;17;20
695;2019-06-12T06:25:51.379665;264;8;20
696;2019-06-12T06:51:11.249508;416;15;25
697;2019-06-12T07:09:33.549147;652;18;12
698;2019-06-12T08:09:41.464673;97;13;25
699;2019-06-12T08:31:45.497341;316;1;9
700;2019-06-12T08:53:04.705917;9;8;22
701;2019-06-12T08:55:47.039299;690;17;23
702;2019-06-12T09:15:01.719068;265;13;21
703;2019-06-12T09:38:00.506756;162;14;19
704;2019-06-12T09:48:01.130070;582;3;16
705;2019-06-12T10:00:25.246082;713;13;28
706;2019-06-12T10:08:42.438275;581;4;15
707;2019-06-12T10:43:29.862168;653;18;15
708;2019-06-12T10:48:12.714893;626;21;8
709;2019-06-12T10:49:24.422206;137;21;30
710;2019-06-12T10:54:49.305070;386;3;14
711;2019-06-12T11:45:52.208200;170;21;19
712;2019-06-12T12:05:11.529054;112;13;8
713;2019-06-12T14:01:15.776959;718;7;21
714;2019-06-12T14:20:32.111535;9;5;19
715;2019-06-12T14:43:46.638742;703;2;10
716;2019-06-12T14:44:38.866221;559;21;29
717;2019-06-12T15:03:29.977932;553;12;12
718;2019-06-12T15:06:43.736984;315;8;29
719;2019-06-12T15:19:44.999150;202;8;11
720;2019-06-12T15:45:24.450851;176;3;24
721;2019-06-12T16:05:11.674861;28;19;29
722;2019-06-12T16:09:47.980073;282;17;16
723;2019-06-12T16:12:44.551322;510;6;27
724;2019-06-12T16:37:37.920578;157;20;10
725;2019-06-12T17:29:06.485970;118;2;24
726;2019-06-12T17:53:43.983706;259;3;19
727;2019-06-12T17:55:31.084971;46;0;26
728;2019-06-12T19:15:21.814676;136;7;21
729;2019-06-12T19:46:49.082809;332;5;28
730;2019-06-12T19:50:33.126242;702;17;27
731;2019-06-12T19:56:49.165734;452;14;24
732;2019-06-12T20:54:17.725519;245;13;21
733;2019-06-12T21:37:04.525709;247;22;21
734;2019-06-12T21:45:45.774931;125;3;11
735;2019-06-12T22:05:31.590342;87;0;21
736;2019-06-12T22:42:28.714465;666;2;14
737;2019-06-12T22:48:26.284426;504;8;26
738;2019-06-12T23:07:04.725941;404;21;10
739;2019-06-13T00:07:04.537349;494;1;20
740;2019-06-13T00:18:48.552198;278;13;17
741;2019-06-13T00:48:17.094369;17;11;21
742;2019-06-13T01:22:10.311442;263;9;23
743;2019-06-13T01:31:55.250122;795;5;16
744;2019-06-13T01:47:39.388140;303;3;15
745;2019-06-13T01:50:54.716879;464;5;10
746;2019-06-13T01:56:21.261804;424;22;11
747;2019-06-13T01:56:35.571010;205;4;22
748;2019-06-13T02:04:53.059956;204;15;29
749;2019-06-13T02:32:29.415644;411;0;26
750;2019-06-13T02:42:55.586183;662;7;26
751;2019-06-13T02:43:35.437805;283;17;24
752;2019-06-13T02:45:43.277198;442;19;21
753;2019-06-13T03:01:51.893071;615;9;22
754;2019-06-13T03:59:14.521952;268;13;26
755;2019-06-13T05:01:37.668235;534;0;25
756;2019-06-13T05:05:07.485484;637;17;18
757;2019-06-13T05:25:55.852002;751;21;29
758;2019-06-13T05:41:01.086433;318;17;20
759;2019-06-13T05:55:02.315700;698;21;24
760;2019-06-13T06:04:40.444508;170;4;9
761;2019-06-13T06:07:30.520556;128;4;28
762;2019-06-13T06:33:06.943777;769;5;28
763;2019-06-13T06:47:27.729604;180;12;19
764;2019-06-13T07:33:18.344022;142;3;28
765;2019-06-13T07:35:03.618405;344;2;28
766;2019-06-13T07:55:00.346249;123;10;8
767;2019-06-13T08:28:53.109287;91;11;14
768;2019-06-13T08:59:28.668837;352;20;17
769;2019-06-13T09:12:45.272639;283;13;24
770;2019-06-13T09:27:21.928909;516;18;23
771;2019-06-13T09:43:52.085817;641;5;16
772;2019-06-13T09:53:10.750029;781;15;27
773;2019-06-13T10:20:03.205029;51;5;17
774;2019-06-13T10:29:01.594219;643;17;16
775;2019-06-13T10:42:50.484629;143;7;22
776;2019-06-13T11:05:19.321732;397;5;11
777;2019-06-13T11:39:59.184427;706;8;22
778;2019-06-13T11:42:36.103746;611;17;10
779;2019-06-13T11:55:49.260409;650;10;23
780;2019-06-13T11:55:53.655091;733;11;24
781;2019-06-13T12:05:22.448789;803;21;22
782;2019-06-13T12:18:48.902104;550;23;11
783;2019-06-13T12:58:35.378402;470;10;16
784;2019-06-13T13:26:45.984701;724;6;16
785;2019-06-13T13:39:43.625532;449;6;17
786;2019-06-13T13:48:53.905085;695;13;30
787;2019-06-13T14:08:13.751720;195;6;24
788;2019-06-13T14:24:40.782407;459;13;20
789;2019-06-13T14:24:51.629514;486;5;8
790;2019-06-13T16:08:18.038263;82;13;29
791;2019-06-13T16:37:09.158858;778;10;24
792;2019-06-13T17:54:34.486205;755;20;30
793;2019-06-13T18:28:00.373979;543;11;30
794;2019-06-13T19:08:58.126200;285;13;20
795;2019-06-13T19:10:07.141558;803;3;11
796;2019-06-13T19:29:51.069042;769;23;21
797;2019-06-13T19:55:17.072592;184;21;16
798;2019-06-13T20:05:58.295699;385;16;15
799;2019-06-13T20:15:54.498449;748;9;30
800;2019-06-13T20:36:01.846537;737;3;12
801;2019-06-13T20:52:00.593014;59;9;28
802;2019-06-13T21:24:36.914651;13;4;16
803;2019-06-13T21:24:56.438794;355;22;22
804;2019-06-13T21:29:56.767767;485;7;23
805;2019-06-13T21:38:56.725148;135;13;10
806;2019-06-13T22:16:51.691848;769;3;16
807;2019-06-13T22:17:42.133756;742;16;29
808;2019-06-13T22:32:35.306193;411;18;24
809;2019-06-13T23:01:26.233993;527;4;30
810;2019-06-13T23:04:33.528419;239;24;30
811;2019-06-13T23:09:33.725805;169;21;17
812;2019-06-13T23:13:32.404506;843;11;25
813;2019-06-14T00:03:46.936997;33;9;23
814;2019-06-14T00:48:28.729439;231;19;27
815;2019-06-14T01:02:29.212947;433;25;9
816;2019-06-14T01:33:05.489583;138;11;28
817;2019-06-14T02:31:45.527404;820;5;22
818;2019-06-14T03:18:56.378655;534;2;28
819;2019-06-14T03:25:03.903896;737;3;14
820;2019-06-14T03:59:06.306634;510;1;24
821;2019-06-14T04:22:09.672039;500;7;21
822;2019-06-14T04:33:56.135533;317;25;15
823;2019-06-14T05:00:03.800676;277;4;17
824;2019-06-14T05:15:18.308120;481;16;25
825;2019-06-14T05:18:03.558716;157;11;14
826;2019-06-14T05:18:08.209621;656;13;12
827;2019-06-14T05:22:04.063037;337;25;8
828;2019-06-14T05:35:45.354378;506;14;12
829;2019-06-14T05:40:16.351804;746;3;16
830;2019-06-14T06:29:22.838287;294;2;15
831;2019-06-14T06:36:20.105497;160;16;14
832;2019-06-14T07:28:51.216687;235;14;21
833;2019-06-14T07:36:36.145712;590;8;14
834;2019-06-14T07:43:54.506357;464;21;22
835;2019-06-14T09:12:40.519719;193;20;19
836;2019-06-14T10:02:55.702078;844;17;25
837;2019-06-14T10:59:04.750203;709;6;16
838;2019-06-14T11:04:39.751945;499;8;12
839;2019-06-14T11:43:29.908103;843;7;17
840;2019-06-14T12:10:40.786608;229;19;10
841;2019-06-14T12:42:25.631395;94;21;21
842;2019-06-14T13:43:50.315895;547;21;22
843;2019-06-14T13:49:51.382167;786;16;25
844;2019-06-14T14:02:16.166869;574;9;16
845;2019-06-14T14:37:46.133746;78;9;13
846;2019-06-14T14:40:13.400858;342;11;26
847;2019-06-14T14:54:56.284715;566;20;8
848;2019-06-14T15:59:21.774271;853;13;20
849;2019-06-14T16:34:16.646237;708;3;17
850;2019-06-14T16:54:48.333428;214;24;10
851;2019-06-14T17:29:50.443967;7;14;26
852;2019-06-14T17:33:58.771070;833;11;15
853;2019-06-14T17:44:01.408467;708;4;8
854;2019-06-14T18:53:30.010551;622;21;13
855;2019-06-14T19:41:50.948555;427;5;18
856;2019-06-14T19:44:53.139255;221;7;19
857;2019-06-14T20:15:51.068612;282;4;27
858;2019-06-14T20:15:54.581864;884;8;12
859;2019-06-14T20:34:26.850035;800;16;24
860;2019-06-14T20:36:52.261123;842;10;27
861;2019-06-14T20:40:54.639191;110;17;12
862;2019-06-14T21:02:45.249417;684;12;27
863;2019-06-14T21:12:23.009485;469;14;15
864;2019-06-14T21:59:30.332475;699;17;22
865;2019-06-14T22:18:10.221365;679;5;8
866;2019-06-14T22:54:04.902343;332;24;16
867;2019-06-14T23:07:13.440749;751;13;28
868;2019-06-14T23:26:20.290773;285;3;30
869;2019-06-15T00:21:31.590877;270;4;24
870;2019-06-15T00:42:27.975281;356;19;18
871;2019-06-15T01:19:34.918082;840;11;9
872;2019-06-15T02:11:32.894391;736;21;20
873;2019-06-15T02:29:59.178968;175;6;27
874;2019-06-15T02:59:21.222479;58;12;28
875;2019-06-15T03:26:16.523348;215;21;27
876;2019-06-15T03:29:26.599166;468;12;23
877;2019-06-15T03:36:34.725490;210;7;14
878;2019-06-15T03:41:26.804029;264;24;14
879;2019-06-15T04:15:50.660209;686;16;29
880;2019-06-15T04:38:51.150711;672;25;15
881;2019-06-15T06:08:37.957533;636;23;23
882;2019-06-15T06:10:00.338197;6;8;8
883;2019-06-15T06:32:17.371831;676;23;17
884;2019-06-15T08:10:44.524636;121;6;22
885;2019-06-15T08:32:10.558574;538;5;24
886;2019-06-15T08:33:33.724808;42;24;17
887;2019-06-15T08:38:36.350935;331;8;18
888;2019-06-15T08:44:08.234509;61;17;18
889;2019-06-15T08:46:54.320680;756;1;23
890;2019-06-15T08:57:22.598359;905;4;25
891;2019-06-15T09:04:40.697133;282;24;13
892;2019-06-15T09:28:58.744519;333;3;15
893;2019-06-15T09:32:04.553625;761;19;21
894;2019-06-15T09:33:49.197483;51;8;8
895;2019-06-15T09:45:39.340903;409;13;24
896;2019-06-15T10:09:12.072517;582;8;27
897;2019-06-15T10:13:37.184579;668;2;8
898;2019-06-15T10:16:38.121683;114;17;13
899;2019-06-15T10:41:02.854245;166;11;20
900;2019-06-15T10:44:24.684734;681;5;23
901;2019-06-15T10:47:46.195068;654;10;19
902;2019-06-15T10:48:40.940134;222;0;8
903;2019-06-15T11:38:16.582036;117;13;14
904;2019-06-15T12:14:59.221768;250;21;20
905;2019-06-15T12:15:05.096437;213;4;20
906;2019-06-15T12:41:51.083789;542;0;17
907;2019-06-15T12:43:47.844675;780;20;10
908;2019-06-15T12:45:18.751277;165;13;18
909;2019-06-15T12:57:09.801229;4;17;23
910;2019-06-15T13:36:25.401774;231;14;13
911;2019-06-15T13:58:55.478599;58;9;24
912;2019-06-15T14:01:01.715101;776;2;16
913;2019-06-15T14:07:14.609593;807;19;14
914;2019-06-15T14:08:23.930081;870;4;11
915;2019-06-15T14:11:36.742030;834;3;11
916;2019-06-15T14:29:17.455940;878;24;19
917;2019-06-15T14:30:04.667142;149;1;10
918;2019-06-15T14:51:09.127127;31;22;8
919;2019-06-15T15:21:38.237962;941;8;21
920;2019-06-15T15:35:08.062267;95;25;15
921;2019-06-15T16:03:43.650444;108;5;21
922;2019-06-15T16:08:22.740716;841;17;24
923;2019-06-15T16:26:05.168928;142;24;19
924;2019-06-15T16:34:18.779814;821;4;9
925;2019-06-15T17:48:37.824168;841;3;19
926;2019-06-15T18:05:20.847480;331;8;11
927;2019-06-15T18:47:38.289985;462;25;17
928;2019-06-15T18:49:23.286987;783;11;25
929;2019-06-15T18:59:22.998328;514;16;8
930;2019-06-15T19:48:50.119712;372;21;16
931;2019-06-15T20:25:02.046274;167;11;14
932;2019-06-15T21:10:23.786730;882;6;24
933;2019-06-15T21:20:16.127443;297;25;26
934;2019-06-15T21:24:11.477235;56;16;10
935;2019-06-15T21:53:28.560735;492;12;23
936;2019-06-15T22:03:02.011880;15;9;26
937;2019-06-15T22:51:26.757307;180;9;21
938;2019-06-15T22:53:07.673687;243;4;13
939;2019-06-16T00:02:20.184747;972;22;21
940;2019-06-16T00:34:11.511967;555;11;21
941;2019-06-16T00:43:06.259809;227;16;19
942;2019-06-16T00:50:17.998185;685;0;29
943;2019-06-16T01:06:45.660531;938;25;21
944;2019-06-16T01:22:48.827824;795;5;13
945;2019-06-16T02:08:37.828894;140;23;16
946;2019-06-16T02:16:41.528437;30;25;21
947;2019-06-16T02:37:31.064244;1001;17;28
948;2019-06-16T03:08:53.987308;538;23;9
949;2019-06-16T03:16:14.944223;595;21;30
950;2019-06-16T03:28:45.709240;842;2;11
951;2019-06-16T03:30:32.184440;239;5;30
952;2019-06-16T03:42:27.112917;184;21;29
953;2019-06-16T04:19:09.182485;375;4;27
954;2019-06-16T05:12:46.968995;873;8;14
955;2019-06-16T06:01:28.710002;837;11;25
956;2019-06-16T06:14:59.866992;251;15;18
957;2019-06-16T06:16:30.262474;843;12;8
958;2019-06-16T06:33:50.467538;894;12;18
959;2019-06-16T07:27:33.446866;1007;17;29
960;2019-06-16T07:47:47.735239;499;8;9
961;2019-06-16T07:48:00.323141;862;27;19
962;2019-06-16T08:56:53.215417;761;22;17
963;2019-06-16T09:00:09.875219;912;22;22
964;2019-06-16T09:25:25.957742;767;15;23
965;2019-06-16T09:28:45.914033;566;14;27
966;2019-06-16T09:40:52.302595;696;8;15
967;2019-06-16T09:41:12.293263;234;8;20
968;2019-06-16T10:19:37.047613;71;6;12
969;2019-06-16T10:48:52.847312;123;25;10
970;2019-06-16T11:08:45.069880;268;13;23
971;2019-06-16T11:43:51.907117;969;23;16
972;2019-06-16T11:46:52.545985;368;20;13
973;2019-06-16T11:56:08.322879;122;2;12
974;2019-06-16T12:01:05.103529;891;11;22
975;2019-06-16T12:05:19.377733;275;26;16
976;2019-06-16T12:21:26.904845;808;11;10
977;2019-06-16T12:36:31.155637;69;6;21
978;2019-06-16T12:37:19.688993;382;3;27
979;2019-06-16T13:07:05.917256;738;3;29
980;2019-06-16T13:13:00.216224;127;10;22
981;2019-06-16T13:43:05.991124;768;20;24
982;2019-06-16T14:13:13.936737;34;17;26
983;2019-06-16T14:26:59.105599;710;5;28
984;2019-06-16T15:02:18.289917;240;20;16
985;2019-06-16T15:21:16.168798;493;25;30
986;2019-06-16T16:15:44.474941;89;5;8
987;2019-06-16T17:15:20.064821;626;8;17
988;2019-06-16T17:18:28.637688;868;8;27
989;2019-06-16T17:26:19.414708;659;18;11
990;2019-06-16T17:48:08.377184;811;27;8
991;2019-06-16T18:15:45.617372;25;24;23
992;2019-06-16T18:52:31.488066;995;5;25
993;2019-06-16T19:17:36.600739;117;3;25
994;2019-06-16T20:14:38.335003;318;4;24
995;2019-06-16T20:36:08.588190;6;5;28
996;2019-06-16T21:03:53.043944;289;21;19
997;2019-06-16T21:32:37.752965;224;4;10
998;2019-06-16T21:44:09.318076;537;9;22
999;2019-06-16T21:53:21.881629;324;17;10
1000;2019-06-16T22:24:25.657057;112;4;25
1001;2019-06-16T22:32:54.146581;419;23;18
1002;2019-06-16T22:40:24.365372;326;1;22
1003;2019-06-16T23:11:49.292783;946;17;17
1004;2019-06-16T23:20:12.737980;97;13;10
1005;2019-06-17T00:07:03.266968;614;19;25
1006;2019-06-17T00:18:43.201657;622;4;11
1007;2019-06-17T00:33:59.997652;878;8;22
1008;2019-06-17T00:49:47.278340;682;13;8
1009;2019-06-17T01:10:15.379770;674;17;10
1010;2019-06-17T01:19:12.836421;320;3;8
1011;2019-06-17T02:08:53.844781;142;21;12
1012;2019-06-17T02:22:50.250915;277;23;29
1013;2019-06-17T02:39:10.124466;33;7;16
1014;2019-06-17T02:40:03.909231;644;9;24
1015;2019-06-17T02:47:24.415982;549;13;16
1016;2019-06-17T03:01:11.267388;900;15;10
1017;2019-06-17T03:40:39.985765;263;20;28
1018;2019-06-17T03:42:18.935806;514;11;10
1019;2019-06-17T03:52:43.724936;174;15;29
1020;2019-06-17T04:05:20.417795;527;5;10
1021;2019-06-17T04:15:33.323931;1053;24;20
1022;2019-06-17T04:42:08.993423;970;15;12
1023;2019-06-17T05:30:05.420626;917;20;30
1024;2019-06-17T05:48:04.610002;82;13;11
1025;2019-06-17T06:13:08.122586;122;10;15
1026;2019-06-17T06:14:00.359115;1000;3;19
1027;2019-06-17T06:19:05.404674;321;6;9
1028;2019-06-17T06:21:13.473339;1073;1;19
1029;2019-06-17T06:25:17.087438;612;7;18
1030;2019-06-17T06:28:19.731999;778;15;15
1031;2019-06-17T06:39:12.002175;1004;5;30
1032;2019-06-17T07:30:17.519043;477;21;18
1033;2019-06-17T07:32:50.644078;699;5;25
1034;2019-06-17T07:41:57.071543;490;0;10
1035;2019-06-17T08:14:50.986786;353;0;18
1036;2019-06-17T09:18:39.750552;53;23;12
1037;2019-06-17T09:25:10.031358;601;24;13
1038;2019-06-17T09:34:05.593339;111;12;29
1039;2019-06-17T09:37:58.996505;934;20;10
1040;2019-06-17T10:01:05.783436;26;9;17
1041;2019-06-17T10:05:50.560940;258;22;15
1042;2019-06-17T10:26:58.100945;529;17;15
1043;2019-06-17T10:27:44.085085;668;2;19
1044;2019-06-17T10:51:40.755492;170;3;21
1045;2019-06-17T11:43:09.963495;621;20;24
1046;2019-06-17T11:58:58.552699;1040;27;29
1047;2019-06-17T12:28:33.013459;544;16;28
1048;2019-06-17T13:02:11.774537;565;4;30
1049;2019-06-17T13:17:41.450413;504;13;29
1050;2019-06-17T13:55:47.931954;736;27;16
1051;2019-06-17T14:09:57.985498;968;28;12
1052;2019-06-17T14:18:00.847809;255;20;26
1053;2019-06-17T14:56:11.220267;483;13;8
1054;2019-06-17T15:10:04.264369;254;17;20
1055;2019-06-17T15:16:42.876604;100;17;9
1056;2019-06-17T15:35:38.555304;473;3;15
1057;2019-06-17T15:43:11.454733;453;0;17
1058;2019-06-17T16:26:43.220021;941;17;16
1059;2019-06-17T17:15:57.172111;848;23;10
1060;2019-06-17T17:18:47.444496;117;17;25
1061;2019-06-17T17:24:36.348820;219;15;25
1062;2019-06-17T17:41:13.369753;1039;13;27
1063;2019-06-17T18:36:56.307993;610;28;17
1064;2019-06-17T19:03:37.778950;926;27;26
1065;2019-06-17T19:34:03.347178;660;24;27
1066;2019-06-17T20:15:45.514010;594;22;22
1067;2019-06-17T20:39:26.590937;523;19;27
1068;2019-06-17T21:22:02.302719;835;25;30
1069;2019-06-17T21:23:07.436761;885;6;20
1070;2019-06-17T21:57:53.628180;717;27;15
1071;2019-06-17T22:04:52.853006;311;12;16
1072;2019-06-17T22:22:33.051639;451;28;16
1073;2019-06-17T22:46:00.963541;783;1;11
1074;2019-06-17T22:47:35.541407;994;4;20
1075;2019-06-18T00:00:35.214620;557;2;11
1076;2019-06-18T00:20:31.515545;1127;23;24
1077;2019-06-18T01:11:38.122450;322;9;26
1078;2019-06-18T01:16:24.137193;50;26;8
1079;2019-06-18T01:38:19.974738;140;23;29
1080;2019-06-18T01:39:30.070870;809;10;24
1081;2019-06-18T01:46:50.464570;689;8;11
1082;2019-06-18T02:02:29.277496;700;18;19
1083;2019-06-18T02:10:38.317919;472;18;20
1084;2019-06-18T02:18:17.163023;21;2;26
1085;2019-06-18T02:20:47.004195;64;19;16
1086;2019-06-18T02:37:47.610272;123;0;24
1087;2019-06-18T03:02:23.837283;1071;18;20
1088;2019-06-18T03:16:41.463732;1018;17;24
1089;2019-06-18T04:29:22.063581;339;25;19
1090;2019-06-18T04:35:42.107447;194;17;24
1091;2019-06-18T04:48:54.008385;8;14;14
1092;2019-06-18T05:00:22.884133;1103;5;13
1093;2019-06-18T05:29:56.333264;763;8;21
1094;2019-06-18T05:36:17.792089;358;7;17
1095;2019-06-18T06:49:11.071084;339;28;19
1096;2019-06-18T06:53:46.898966;61;3;8
1097;2019-06-18T07:22:47.820234;465;4;24
1098;2019-06-18T07:41:17.479359;477;27;24
1099;2019-06-18T07:48:14.796954;996;6;28
1100;2019-06-18T07:52:48.479964;601;27;12
1101;2019-06-18T08:35:13.167449;953;27;26
1102;2019-06-18T08:39:52.727671;232;3;11
1103;2019-06-18T08:50:04.530616;1041;5;10
1104;2019-06-18T09:22:59.620403;966;3;21
1105;2019-06-18T09:44:24.961138;1068;5;27
1106;2019-06-18T09:47:53.904371;444;3;30
1107;2019-06-18T10:17:18.306881;748;15;15
1108;2019-06-18T10:32:36.251773;270;13;21
1109;2019-06-18T10:48:03.245609;846;15;28
1110;2019-06-18T10:51:29.978238;1166;24;19
1111;2019-06-18T10:57:12.794208;825;8;28
1112;2019-06-18T11:37:40.354526;116;8;15
1113;2019-06-18T11:37:52.746653;966;8;11
1114;2019-06-18T12:24:00.001606;160;19;24
1115;2019-06-18T12:40:08.577932;746;8;12
1116;2019-06-18T13:04:01.970683;712;4;22
1117;2019-06-18T14:11:43.604951;924;24;9
1118;2019-06-18T15:23:41.922074;262;11;30
1119;2019-06-18T15:28:13.246177;27;19;25
1120;2019-06-18T15:40:05.039067;642;6;27
1121;2019-06-18T15:46:52.182761;691;15;24
1122;2019-06-18T16:05:29.941762;1114;12;22
1123;2019-06-18T16:07:25.657274;745;24;28
1124;2019-06-18T16:22:01.841900;1155;21;8
1125;2019-06-18T16:36:02.896463;529;3;25
1126;2019-06-18T16:38:04.989138;1112;25;16
1127;2019-06-18T17:31:28.812854;891;10;10
1128;2019-06-18T17:59:13.672704;325;6;11
1129;2019-06-18T19:46:02.250062;992;8;14
1130;2019-06-18T19:54:07.533456;1142;23;18
1131;2019-06-18T20:51:17.246339;402;24;26
1132;2019-06-18T20:58:01.735398;116;23;8
1133;2019-06-18T21:22:49.926735;61;24;20
1134;2019-06-18T22:02:31.352231;611;13;11
1135;2019-06-18T22:05:40.698467;578;17;17
1136;2019-06-18T22:16:26.924177;1177;24;20
1137;2019-06-18T22:24:56.033458;125;3;9
1138;2019-06-18T22:28:11.059209;902;12;9
1139;2019-06-18T22:33:36.240283;504;4;10
1140;2019-06-18T22:34:33.682392;799;17;10
1141;2019-06-18T22:41:07.851305;1127;8;21
1142;2019-06-18T22:42:48.625735;846;28;14
1143;2019-06-18T22:45:33.830553;338;11;13
1144;2019-06-18T23:05:33.060625;177;2;16
1145;2019-06-18T23:05:40.385389;994;24;20
1146;2019-06-18T23:10:47.387047;454;3;10
1147;2019-06-19T01:13:55.073023;665;19;9
1148;2019-06-19T01:55:52.861641;378;26;30
1149;2019-06-19T02:08:37.545878;621;26;24
1150;2019-06-19T02:36:19.513519;1042;3;20
1151;2019-06-19T03:12:37.682906;769;17;17
1152;2019-06-19T03:19:48.001494;741;0;9
1153;2019-06-19T03:28:40.018046;155;29;14
1154;2019-06-19T03:58:24.587174;269;23;18
